date,배추_거래량(kg),배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),상추_거래량(kg),상추_가격(원/kg),양상추_거래량(kg),양상추_가격(원/kg),무_거래량(kg),무_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),Unnamed: 0
20190416,4371.5,987.0,6039.0,942.0,1568.23,3859.0,1711.1,5062.0,1000.0,675.0,2718.2,2304.0,923.0,924.0,4345.25,602.0,1785.32,1728.0,0.0
20190417,4299.0,938.0,6657.5,900.0,1423.8,3654.0,1877.1,5000.0,845.0,711.0,2801.2,2222.0,922.3,844.0,4526.75,559.0,1669.3,1648.0,0.0
20190418,4031.0,951.0,5931.0,907.0,1760.3,4220.0,1892.1,5125.0,1013.0,683.0,2946.2,2272.0,1110.3,776.0,3947.25,613.0,1473.5,1628.0,0.0
20190419,4550.5,918.0,6538.0,854.0,1510.5,3819.0,2003.1,5285.0,945.0,637.0,2966.0,2299.0,916.3,724.0,3447.75,661.0,1546.6,1601.0,0.0
20190420,4117.0,835.0,7348.5,686.0,1513.0,3749.0,2082.0,5574.0,921.0,592.0,3430.0,1893.0,744.0,707.0,3402.61,547.0,1529.0,1598.0,0.0
20190421,,,,,,,,,,,,,,,,,,,0.0
20190422,5820.5,855.0,8184.5,604.0,2102.6,3960.0,2503.4,4999.0,828.0,755.0,3299.4,1869.0,850.3,728.0,3347.75,653.0,1460.1,1761.0,0.0
20190423,4019.0,812.0,5001.0,719.0,1391.6,3729.0,2000.1,4431.0,896.0,737.0,3082.2,1620.0,954.3,635.0,3186.75,650.0,1448.8,1733.0,0.0
20190424,4708.0,664.0,4946.0,757.0,1673.4,3698.0,2045.1,3999.0,891.0,793.0,2878.2,1428.0,764.3,689.0,2966.75,722.0,1510.1,1641.0,0.0
20190425,4613.0,618.0,6257.5,706.0,1570.1,3643.0,2157.0,3695.0,875.0,747.0,2889.7,1334.0,692.3,712.0,3947.75,650.0,1741.5,1407.0,0.0
20190426,4787.0,591.0,5880.5,670.0,1343.0,4034.0,2128.1,3478.0,967.0,581.0,2824.2,1335.0,662.3,832.0,3266.0,623.0,1816.3,1196.0,0.0
20190427,3505.0,612.0,4885.0,678.0,1024.6,3740.0,2176.0,3482.0,840.0,554.0,3172.0,1244.0,748.0,771.0,2066.5,941.0,1809.5,1068.0,0.0
20190428,,,,,,,,,,,,,,,,,,,0.0
20190429,4839.5,694.0,5626.0,731.0,2076.6,3779.0,2383.2,3801.0,798.0,736.0,3296.6,1579.0,1020.6,781.0,3728.75,688.0,1789.8,1133.0,0.0
20190430,4591.0,703.0,5194.0,790.0,1775.9,3682.0,1734.5,4421.0,707.0,1212.0,2774.0,1899.0,904.0,815.0,3567.36,881.0,1560.0,1135.0,0.0
20190501,4476.5,654.0,6309.0,785.0,1637.1,3587.0,1929.1,4516.0,844.0,1141.0,2826.2,2194.0,947.3,741.0,3028.7,877.0,1525.8,1221.0,0.0
20190502,4332.0,710.0,5743.0,854.0,1617.1999999999998,5629.0,1758.2,5497.0,891.0,1147.0,2647.4,2538.0,930.6,719.0,3650.7,798.0,1529.6,1332.0,0.0
20190503,4214.0,781.0,7786.5,925.0,1586.7,3677.0,1819.0,7337.0,1015.0,909.0,3020.0,3291.0,916.0,731.0,3806.7,792.0,1611.5,1484.0,0.0
20190504,3283.0,1044.0,7540.5,692.0,1761.0,3466.0,2180.0,8722.0,943.0,1088.0,3443.5,4178.0,792.0,1010.0,2666.7,927.0,1641.5,1436.0,0.0
20190505,,,,,,,,,,,,,,,,,,,0.0
20190506,4229.5,1137.0,9326.0,645.0,1707.7,3515.0,2594.1,5947.0,975.0,972.0,3834.2,3247.0,978.3,1175.0,4608.0,670.0,1495.8,1458.0,0.0
20190507,4440.5,1033.0,8355.0,642.0,2539.3,4018.0,1928.3,6207.0,835.0,985.0,3270.6,2395.0,932.9,1228.0,4059.45,670.0,1356.1,1443.0,0.0
20190508,5038.0,886.0,6772.0,647.0,1916.4,3411.0,2069.1,6466.0,1015.0,807.0,3020.2,3421.0,962.3,1041.0,3802.5,625.0,1224.1,1547.0,0.0
20190509,4652.5,840.0,7988.0,578.0,1764.4,3328.0,2075.6,6422.0,898.0,810.0,2746.2,4691.0,989.3,940.0,2916.2,794.0,1200.8,2073.0,0.0
20190510,4681.5,790.0,7034.0,607.0,1878.6,3227.0,2112.1,6588.0,887.0,988.0,3223.2,3993.0,1010.3,978.0,3389.56,865.0,1387.1,2743.0,0.0
20190511,3892.0,888.0,8466.5,547.0,1733.8,3525.0,2243.0,6614.0,938.0,991.0,3432.0,3560.0,756.0,1253.0,2346.2,893.0,1576.3,2086.0,0.0
20190512,,,,,,,,,,,,,,,,,,,0.0
20190513,5356.0,908.0,9283.5,502.0,2202.2,3314.0,2496.6,6269.0,880.0,1049.0,3721.2,3124.0,966.6,1283.0,3923.25,536.0,1400.8,1751.0,0.0
20190514,4922.5,712.0,8810.5,442.0,1592.1,3691.0,1854.0,6411.0,855.0,1200.0,3174.2,2790.0,858.3,1168.0,4068.2,687.0,1405.0,1823.0,0.0
20190515,5039.0,607.0,6575.5,497.0,1784.2,3357.0,2220.1,5361.0,866.0,1157.0,3272.2,2036.0,850.3,997.0,3207.25,959.0,1493.3,1728.0,0.0
20190516,4490.5,569.0,8866.0,458.0,1882.6,3609.0,2160.1,4508.0,885.0,1135.0,3202.2,1601.0,914.3,904.0,3446.2,738.0,1457.3,1694.0,0.0
20190517,4701.0,593.0,7731.0,431.0,1828.1,3366.0,2208.0,4449.0,871.0,1094.0,3019.0,1496.0,950.0,763.0,2546.2,882.0,1510.3,1620.0,0.0
20190518,4843.0,602.0,6417.0,428.0,1422.0,3023.0,2297.0,4608.0,765.0,1404.0,3156.0,1548.0,870.0,747.0,2905.7,803.0,1380.0,1322.0,0.0
20190519,,,,,,,,,,,,,,,,,,,0.0
20190520,4948.5,652.0,6061.0,503.0,2059.7,3400.0,2614.3,4456.0,808.0,1643.0,3752.6,1471.0,803.6,1001.0,5043.06,685.0,1505.9,1472.0,0.0
20190521,5018.0,670.0,7322.0,455.0,2042.0,3614.0,2086.1,4194.0,935.0,1482.0,3056.0,1439.0,759.3,1024.0,4028.2,661.0,1423.3,1446.0,0.0
20190522,4880.5,629.0,6464.5,485.0,1748.0,3421.0,2173.1,3801.0,926.0,1356.0,3142.2,1128.0,929.3,820.0,4157.95,613.0,1298.1,1490.0,0.0
20190523,4300.5,672.0,8012.5,477.0,2090.1,3249.0,2096.1,3940.0,888.0,1406.0,2886.2,1174.0,1136.3,669.0,4341.25,420.0,1349.6,1556.0,0.0
20190524,4335.0,678.0,8255.0,478.0,1964.6,2806.0,1976.1,4258.0,930.0,1226.0,2854.2,1301.0,985.3,644.0,3667.7,626.0,1532.1,1504.0,0.0
20190525,3819.0,720.0,8213.0,467.0,2127.0,2847.0,2274.0,4933.0,808.0,1145.0,3092.0,1974.0,735.0,773.0,2464.45,621.0,1386.2,1365.0,0.0
20190526,,,,,,,,,,,,,,,,,,,0.0
20190527,4761.5,976.0,9762.5,422.0,2307.2,2801.0,2449.6,5068.0,948.0,1250.0,3464.4,2032.0,1088.6,630.0,3791.45,726.0,1631.6,1438.0,0.0
20190528,4372.0,910.0,6186.0,442.0,1823.8,3327.0,2023.1,5354.0,805.0,1774.0,2518.2,1995.0,573.3,776.0,3007.7,765.0,1185.7,1561.0,0.0
20190529,4545.0,901.0,7232.0,435.0,2200.6,2897.0,2354.0,4974.0,847.0,1556.0,2898.5,1641.0,966.0,531.0,4224.95,573.0,1173.4,1903.0,0.0
20190530,4665.0,882.0,4634.0,516.0,2258.6,2512.0,2445.2,4539.0,847.0,1791.0,2856.4,1878.0,838.6,595.0,4249.7,634.0,1324.1,2107.0,0.0
20190531,3974.5,876.0,7001.0,517.0,2075.1,2689.0,2236.1,4607.0,876.0,1672.0,2948.2,2157.0,914.3,585.0,3986.56,712.0,1346.7,2057.0,0.0
20190601,3958.0,937.0,6128.5,555.0,2040.5,2433.0,2240.0,5094.0,945.0,1542.0,3078.0,2064.0,630.0,655.0,3366.2,698.0,1282.1,1587.0,0.0
20190602,,,,,,,,,,,,,,,,,,,0.0
20190603,4723.0,1102.0,11690.0,488.0,3005.0,2857.0,2717.2,5959.0,989.0,1500.0,3402.4,2377.0,802.6,866.0,3490.38,729.0,1442.8,2054.0,0.0
20190604,4528.5,1112.0,9221.0,486.0,2599.0,2391.0,2377.1,5340.0,1008.0,1487.0,3124.0,2055.0,830.3,787.0,3087.7,736.0,1281.5,2095.0,0.0
20190605,4718.0,998.0,9014.0,458.0,2301.0,2068.0,2493.1,5190.0,1019.0,1487.0,2890.2,1855.0,870.3,613.0,2989.4300000000003,898.0,1347.3,2085.0,0.0
20190606,4391.0,876.0,9695.0,418.0,2420.2,2487.0,2650.0,4406.0,964.0,1591.0,2780.1,1674.0,878.0,489.0,3325.2,734.0,1431.3,1752.0,0.0
20190607,4083.5,916.0,6562.5,437.0,2296.0,2836.0,2594.2,4006.0,1174.0,1536.0,2778.4,1855.0,574.6,794.0,2947.75,1079.0,1310.4,1733.0,0.0
20190608,3130.0,986.0,6004.5,411.0,1398.0,3094.0,2788.0,4109.0,747.0,1600.0,2434.0,2759.0,384.0,1160.0,3046.41,868.0,1240.0,1711.0,0.0
20190609,,,,,,,,,,,,,,,,,,,0.0
20190610,4980.5,1022.0,9412.0,407.0,1914.9,2740.0,3520.7,3700.0,1227.0,1495.0,3494.4,1984.0,774.6,1084.0,4151.74,844.0,1456.2,1887.0,0.0
20190611,4229.5,1002.0,7781.5,393.0,2237.7,2601.0,2568.1,3643.0,1060.0,1470.0,2670.7,1887.0,604.3,1126.0,3468.88,822.0,1473.3000000000002,1721.0,0.0
20190612,4125.5,901.0,8217.0,379.0,2396.8,2806.0,2825.0,3443.0,1110.0,1229.0,2609.1,1768.0,780.3,799.0,4548.88,664.0,1523.0,1756.0,0.0
20190613,4280.5,1007.0,8017.0,372.0,1881.4,2661.0,2757.9,3523.0,1019.0,1189.0,2742.7,1753.0,738.3,608.0,3487.38,695.0,1546.3,1611.0,0.0
20190614,4331.0,882.0,8208.0,356.0,1557.2,2468.0,2587.6,3748.0,1002.0,1064.0,2740.2,1878.0,608.3,768.0,2427.7,781.0,1519.6,1550.0,0.0
20190615,3746.0,905.0,6533.5,372.0,1711.9,2696.0,2910.0,4065.0,806.0,1343.0,2980.0,2227.0,635.0,738.0,2404.95,667.0,1236.9,1568.0,0.0
20190616,,,,,,,,,,,,,,,,,,,0.0
20190617,4713.5,1023.0,8968.0,372.0,2340.0,2856.0,3362.7,3884.0,1081.0,1328.0,3126.4,2214.0,700.6,1085.0,2953.36,1005.0,1409.9,1781.0,0.0
20190618,4609.0,926.0,7335.0,388.0,2475.6,2953.0,2881.1,3750.0,1058.0,1118.0,2894.2,2160.0,931.3,846.0,3026.38,836.0,1401.4,1779.0,0.0
20190619,5129.5,830.0,6743.5,392.0,2171.7,2962.0,2874.1,3585.0,981.0,1134.0,2608.2,2047.0,802.3,766.0,3108.38,845.0,1405.8,1695.0,0.0
20190620,4419.0,777.0,7063.0,385.0,1898.1,2765.0,2964.6,3428.0,971.0,1176.0,2375.0,2238.0,618.3,1092.0,3659.41,825.0,1412.1,1709.0,0.0
20190621,4219.5,822.0,7877.0,370.0,2355.1,2704.0,3077.6,3398.0,909.0,1194.0,2838.2,2280.0,587.3,1195.0,3058.38,805.0,1283.3,1679.0,0.0
20190622,3810.0,911.0,5885.0,362.0,1790.0,2889.0,3330.2,3190.0,959.0,1194.0,3372.0,2249.0,704.0,958.0,3294.95,604.0,1217.5,1692.0,0.0
20190623,,,,,,,,,,,,,,,,,,,0.0
20190624,4478.0,1079.0,6854.0,407.0,2272.0,2936.0,3727.2,3230.0,1104.0,1093.0,3128.4,1947.0,757.6,1273.0,2943.95,673.0,1564.5,1782.0,0.0
20190625,4543.0,1106.0,6906.0,423.0,2226.3,3134.0,3076.0,2973.0,1139.0,1145.0,2642.0,1973.0,591.0,1134.0,4079.75,567.0,1485.4,1784.0,0.0
20190626,4321.0,1009.0,6894.0,423.0,2089.2,2882.0,3076.5,3024.0,1089.0,1040.0,2678.0,2513.0,725.0,918.0,3466.77,1090.0,1473.8,1825.0,0.0
20190627,4325.0,1044.0,5493.0,419.0,1574.8,3027.0,2961.0,3166.0,1099.0,1082.0,2834.0,3359.0,697.0,937.0,3082.38,895.0,1318.7,1965.0,0.0
20190628,3423.0,1491.0,5695.5,468.0,1942.0,3237.0,2989.5,3549.0,897.0,1385.0,2825.5,4329.0,659.0,1066.0,2906.88,883.0,1319.3,2352.0,0.0
20190629,4184.0,1365.0,8752.0,404.0,1755.7,3203.0,3474.7,3416.0,925.0,1271.0,3480.0,2713.0,629.0,1136.0,4443.24,762.0,1234.8,2470.0,0.0
20190630,,,,,,,,,,,,,,,,,,,0.0
20190701,5582.0,1171.0,8531.0,407.0,1913.6,3274.0,3991.0,3184.0,957.0,1370.0,3440.0,2117.0,711.0,1054.0,4071.05,654.0,1302.0,2373.0,0.0
20190702,5260.0,1024.0,6439.5,384.0,1832.6,3233.0,3226.0,2984.0,968.0,1474.0,2944.0,2174.0,729.0,1002.0,3580.0,629.0,1145.0,2435.0,0.0
20190703,5256.0,876.0,8408.0,348.0,1664.4,3125.0,3308.0,2901.0,1089.0,1339.0,3000.0,2487.0,532.0,980.0,3951.0,607.0,1229.0,2540.0,0.0
20190704,4523.0,862.0,6453.0,347.0,1751.4,3204.0,3086.0,2761.0,1050.0,1211.0,2952.0,2428.0,435.0,1162.0,3226.25,432.0,1095.6,2585.0,0.0
20190705,4486.0,871.0,7163.5,336.0,1620.4,2823.0,3021.0,2946.0,1080.0,1093.0,3288.0,2128.0,433.5,1619.0,3056.0,667.0,1112.2,2584.0,0.0
20190706,4239.0,908.0,5296.0,365.0,1594.9,2936.0,3480.0,3275.0,886.0,1129.0,2910.0,2876.0,664.5,1725.0,2475.0,662.0,1005.2,2801.0,0.0
20190707,,,,,,,,,,,,,,,,,,,0.0
20190708,4452.0,1057.0,6111.0,356.0,1938.0,3083.0,3898.0,3296.0,918.0,1573.0,3066.0,3452.0,1048.0,1078.0,2995.3,686.0,978.5,3262.0,0.0
20190709,4507.0,1158.0,5822.5,326.0,1657.0,2975.0,3011.0,3562.0,979.0,1347.0,2732.0,4111.0,667.0,1498.0,2855.8,772.0,1095.0,3557.0,0.0
20190710,4352.0,1118.0,5365.5,338.0,1649.2,3016.0,3207.0,3522.0,998.0,1684.0,2968.0,4282.0,639.5,1368.0,3266.29,864.0,1209.7,2992.0,0.0
20190711,4435.0,1179.0,3665.5,353.0,1621.6999999999998,3385.0,3271.0,3539.0,1121.0,1724.0,3190.0,4072.0,639.0,1395.0,2503.5,785.0,1074.7,2859.0,0.0
20190712,4142.0,1114.0,3954.0,377.0,1492.2,3090.0,3097.0,3834.0,1005.0,1653.0,2986.5,3937.0,631.5,1324.0,4548.0,488.0,955.7,3080.0,0.0
20190713,5001.0,964.0,5324.5,369.0,1537.0,2961.0,3414.0,3767.0,989.0,1791.0,3367.7,2633.0,570.0,1411.0,2303.0,554.0,893.4,3107.0,0.0
20190714,,,,,,,,,,,,,,,,,,,0.0
20190715,6264.0,905.0,5487.0,406.0,2058.3,3191.0,3932.0,3500.0,1301.0,1489.0,3994.0,1946.0,748.0,1711.0,4259.81,838.0,1021.5,3624.0,0.0
20190716,5429.0,906.0,4961.0,373.0,1560.2,2766.0,3203.0,3118.0,1242.0,1297.0,3145.0,1615.0,648.0,1846.0,2814.25,617.0,1119.0,3084.0,0.0
20190717,5221.0,710.0,5317.0,386.0,1259.1,2920.0,3299.0,2764.0,1124.0,981.0,2997.0,1510.0,748.0,1605.0,2804.25,625.0,1152.2,2254.0,0.0
20190718,5483.0,667.0,5068.5,392.0,1561.8,3040.0,3241.0,2615.0,1095.0,965.0,2555.5,1658.0,846.5,1136.0,4103.75,514.0,918.5,2383.0,0.0
20190719,4387.0,697.0,4733.5,385.0,1441.9,2925.0,3087.0,2924.0,941.0,1014.0,2900.0,2129.0,569.5,1229.0,3604.75,556.0,865.5,3063.0,0.0
20190720,4435.0,827.0,4589.0,380.0,1369.0,2807.0,3492.0,3115.0,1081.0,1036.0,3172.0,2651.0,852.0,873.0,3416.79,730.0,830.9,3750.0,0.0
20190721,,,,,,,,,,,,,,,,,,,0.0
20190722,3961.0,1006.0,5370.5,372.0,1853.5,3085.0,3849.0,2933.0,857.0,1426.0,3440.0,2157.0,816.5,1137.0,2949.75,581.0,1109.7,3449.0,0.0
20190723,5736.0,778.0,4483.0,366.0,1593.5,3122.0,3084.0,3160.0,1207.0,1187.0,3072.0,1810.0,813.5,1080.0,4204.75,451.0,1140.3,2652.0,0.0
20190724,5707.0,648.0,5145.0,355.0,1581.5,3181.0,3197.0,3003.0,1119.0,973.0,3220.0,2015.0,829.0,1102.0,3589.25,458.0,947.2,2500.0,0.0
20190725,4293.0,728.0,5157.5,359.0,1263.7,3002.0,3114.0,3041.0,992.0,1077.0,3027.7,2234.0,675.5,862.0,3283.0,353.0,880.0,2814.0,0.0
20190726,4131.0,860.0,4449.5,362.0,1765.4,2998.0,3018.0,4174.0,924.0,1192.0,2780.8,2423.0,673.5,886.0,2526.0,658.0,836.5,2992.0,0.0
20190727,3839.0,938.0,3367.0,387.0,1417.4,2898.0,3420.0,5817.0,1000.0,1084.0,2702.0,3754.0,545.0,1232.0,994.75,967.0,731.0,3219.0,0.0
20190728,,,,,,,,,,,,,,,,,,,0.0
20190729,4848.0,1172.0,4660.0,364.0,1572.0,2908.0,4065.0,4155.0,850.0,1826.0,3153.0,4292.0,493.0,1937.0,3054.75,556.0,679.1,3644.0,0.0
20190730,4763.0,1104.0,4201.5,384.0,1402.0,2810.0,3338.0,3566.0,950.0,1485.0,2792.0,4349.0,745.0,1689.0,4194.75,414.0,588.4,3762.0,0.0
20190731,4473.0,1338.0,5125.0,408.0,1584.0,2859.0,3217.0,5023.0,1182.0,1324.0,2924.0,8219.0,711.5,1295.0,3456.79,654.0,539.0,5051.0,0.0
20190801,4438.0,1791.0,4688.5,469.0,1265.0,2933.0,3245.0,7554.0,1033.0,2257.0,3310.5,9571.0,792.0,1631.0,3234.75,506.0,583.9,4803.0,0.0
20190802,4867.0,2956.0,4889.0,485.0,1571.0,2883.0,3806.0,9335.0,1260.0,1372.0,3569.2,11122.0,848.0,1371.0,2094.75,750.0,642.3,5146.0,0.0
20190803,,,,,,,,,,,,,,,,,,,0.0
20190804,,,,,,,,,,,,,,,,,,,0.0
20190805,5138.0,1780.0,6351.0,461.0,1560.6999999999998,3148.0,4122.0,5246.0,1284.0,1573.0,3640.0,8574.0,807.0,1834.0,4484.75,505.0,467.0,4256.0,0.0
20190806,4600.0,1659.0,4890.5,456.0,1340.2,3248.0,3182.0,4641.0,1348.0,1282.0,3299.0,7527.0,741.0,1471.0,4603.75,436.0,397.5,6476.0,0.0
20190807,4883.0,1545.0,4963.0,447.0,2496.9,2986.0,3104.0,5278.0,1192.0,1337.0,3166.0,6956.0,538.0,1808.0,4204.75,480.0,424.4,5345.0,0.0
20190808,3584.0,2375.0,4327.0,460.0,1548.4,2951.0,2889.0,8491.0,1021.0,1798.0,2936.0,7804.0,655.5,2075.0,2524.75,612.0,300.4,5887.0,0.0
20190809,4521.0,1772.0,4248.0,463.0,1365.2,3013.0,2903.0,9956.0,1103.0,1570.0,3061.5,6291.0,759.0,2308.0,2941.25,386.0,284.0,6009.0,0.0
20190810,4713.0,1568.0,4919.0,467.0,1456.0,2857.0,3635.0,7827.0,1313.0,1402.0,3260.0,5428.0,817.0,1954.0,2416.79,857.0,291.0,6419.0,0.0
20190811,,,,,,,,,,,,,,,,,,,0.0
20190812,5548.0,1549.0,5046.0,537.0,1889.7,3202.0,3921.0,5972.0,1334.0,1382.0,3589.5,4358.0,640.5,2630.0,3274.75,624.0,308.0,7646.0,0.0
20190813,5289.0,1159.0,4946.0,593.0,1507.4,3036.0,3054.8,4989.0,1245.0,1359.0,3114.5,2959.0,511.0,3696.0,4334.75,479.0,296.5,6973.0,0.0
20190814,4582.0,1164.0,5971.5,475.0,1474.9,3018.0,3081.0,4477.0,1048.0,1212.0,2753.0,2477.0,915.5,2320.0,3484.75,532.0,350.5,5666.0,0.0
20190815,4785.0,1224.0,6032.0,448.0,1426.1999999999998,3158.0,3022.0,5457.0,1020.0,1154.0,3036.8,3022.0,616.5,2303.0,2924.75,607.0,347.0,5330.0,0.0
20190816,3587.0,1486.0,4509.0,440.0,1214.0,2987.0,2895.9,7732.0,1046.0,1401.0,2844.5,5318.0,619.5,2940.0,2404.75,693.0,336.5,5951.0,0.0
20190817,3766.0,1565.0,4491.5,433.0,1490.5,2944.0,3248.5,10024.0,1145.0,1486.0,2863.0,6191.0,654.5,3693.0,2572.5,476.0,255.0,7697.0,0.0
20190818,,,,,,,,,,,,,,,,,,,0.0
20190819,6003.0,1480.0,4885.0,432.0,1647.1999999999998,3077.0,3981.0,6350.0,1266.0,1486.0,3510.0,5022.0,756.5,3581.0,4065.5,597.0,353.5,7632.0,0.0
20190820,5899.0,1227.0,5341.5,440.0,1657.0,2841.0,3115.3,6222.0,1276.0,1305.0,3281.8,3060.0,894.5,2520.0,4115.79,676.0,311.5,7086.0,0.0
20190821,5478.0,1077.0,5135.0,458.0,1753.6,2968.0,3051.0,6852.0,1222.0,1009.0,3188.5,2848.0,901.0,2252.0,3904.75,589.0,298.0,7102.0,0.0
20190822,4612.0,1311.0,6502.0,434.0,1472.6,2963.0,2861.0,7609.0,1296.0,1116.0,2868.0,3480.0,824.0,1732.0,3164.25,688.0,349.5,7956.0,0.0
20190823,4664.0,1438.0,4757.0,444.0,1467.4,2997.0,2779.0,8578.0,1109.6,1042.0,2958.0,4042.0,664.5,1868.0,4454.75,565.0,309.4,7729.0,0.0
20190824,4772.0,1394.0,5012.0,435.0,1366.0,2905.0,3493.0,7153.0,1216.0,1013.0,3208.1,4180.0,714.0,1990.0,3484.25,562.0,329.5,7553.0,0.0
20190825,,,,,,,,,,,,,,,,,,,0.0
20190826,5484.5,1460.0,5905.0,450.0,2158.0,2944.0,3729.0,6621.0,1196.0,1100.0,3582.0,3532.0,1144.5,1429.0,4334.25,563.0,432.5,7249.0,0.0
20190827,5357.0,1300.0,4933.0,458.0,1956.9,3048.0,2938.9,7044.0,1216.0,1041.0,3175.1,2723.0,813.0,1719.0,3514.75,654.0,539.0,6533.0,0.0
20190828,4867.0,1239.0,4969.0,460.0,1692.4,2908.0,2904.0,7254.0,1014.0,995.0,2970.0,2735.0,856.0,1642.0,3833.5,542.0,471.5,5122.0,0.0
20190829,5115.0,1190.0,5615.0,463.0,1562.2,2814.0,2844.0,7330.0,1125.0,1087.0,3048.0,2642.0,844.5,1336.0,3805.0,742.0,639.2,4378.0,0.0
20190830,5741.0,1065.0,5476.0,457.0,1564.9,3222.0,3175.7,7145.0,1117.0,1352.0,3244.0,2458.0,920.0,1013.0,4183.75,586.0,606.0,4735.0,0.0
20190831,6096.0,1121.0,5940.5,455.0,1591.0,2785.0,3531.0,7088.0,1129.0,1107.0,3580.0,2141.0,798.5,1091.0,3806.79,788.0,577.2,5302.0,0.0
20190901,,,,,,,,,,,,,,,,,,,0.0
20190902,6581.0,1103.0,6268.0,455.0,2053.8,2924.0,3491.0,7482.0,1201.0,1526.0,3272.0,2572.0,982.5,923.0,5874.25,517.0,796.2,4960.0,0.0
20190903,6345.0,1207.0,6023.5,488.0,1756.3000000000002,2998.0,2892.0,7953.0,1357.0,1304.0,3005.1,2871.0,670.0,1065.0,4664.75,667.0,871.0,4548.0,0.0
20190904,5632.0,1584.0,6930.5,459.0,1632.0,3042.0,2853.0,8793.0,1347.0,1416.0,2995.5,3387.0,789.5,1196.0,4403.75,749.0,850.5,4396.0,0.0
20190905,6335.0,1683.0,6223.5,467.0,1720.0,2956.0,2947.0,10224.0,1412.0,1434.0,3101.5,2956.0,937.5,1131.0,4554.75,853.0,1071.5,4248.0,0.0
20190906,6906.0,1291.0,6266.0,463.0,1689.6,3015.0,3148.1,9650.0,1327.0,1055.0,2864.4,2256.0,1084.5,889.0,5929.75,1979.0,1120.5,4244.0,0.0
20190907,6712.0,1250.0,5006.0,447.0,1697.2,2907.0,3471.0,8440.0,1301.0,988.0,3106.0,2727.0,905.0,966.0,3864.75,695.0,1439.5,3810.0,0.0
20190908,,,,,,,,,,,,,,,,,,,0.0
20190909,8059.0,1653.0,5756.0,477.0,1984.0,3109.0,3480.0,10883.0,998.0,1909.0,2987.0,4249.0,1068.5,874.0,7944.25,534.0,2220.6,5817.0,0.0
20190910,7569.0,1734.0,5489.0,503.0,1779.9,3127.0,3391.0,13470.0,1340.0,1850.0,2894.0,5740.0,1091.5,762.0,6811.79,660.0,2523.6,6663.0,0.0
20190911,6532.0,2186.0,5793.0,484.0,1754.8,3069.0,3963.0,13314.0,1300.0,2037.0,3320.0,7307.0,1011.0,797.0,6474.75,552.0,3086.3,6672.0,0.0
20190912,2873.0,1836.0,,,96.0,2917.0,2801.0,7095.0,1018.0,1182.0,2902.3,5913.0,264.5,1285.0,2181.05,550.0,1711.9,5320.0,0.0
20190913,,,,,,,,,,,,,,,,,,,0.0
20190914,,,,,,,,,,,,,,,,,,,0.0
20190915,,,,,,,,,,,,,,,,,,,0.0
20190916,5356.0,2191.0,3743.5,552.0,1211.0,3214.0,3246.0,8683.0,1107.0,1565.0,2736.0,6969.0,949.0,1169.0,5614.75,565.0,706.5,5942.0,0.0
20190917,5068.0,2013.0,5168.5,537.0,1996.4,2896.0,3093.3,9697.0,1459.0,1178.0,2696.0,8482.0,1129.5,928.0,5224.75,547.0,790.2,6099.0,0.0
20190918,4879.0,1760.0,6372.0,501.0,1755.1999999999998,3064.0,2825.7,10148.0,1173.0,1252.0,2775.0,8685.0,878.0,1380.0,3659.25,603.0,1009.5,4400.0,0.0
20190919,4474.0,1568.0,5795.0,481.0,1435.6,2952.0,2508.0,9108.0,1097.0,1307.0,2829.2,6823.0,1033.0,1299.0,4055.25,614.0,974.0,3898.0,0.0
20190920,4451.0,1861.0,5985.5,488.0,1545.2,2976.0,2511.0,9763.0,1116.0,1151.0,2860.0,6594.0,1071.0,1264.0,3150.29,800.0,940.5,3449.0,0.0
20190921,3418.0,2086.0,5646.0,472.0,1411.0,2823.0,2618.0,11657.0,972.0,1420.0,2919.0,7864.0,889.5,1120.0,3553.75,709.0,869.0,3256.0,0.0
20190922,,,,,,,,,,,,,,,,,,,0.0
20190923,4257.0,2201.0,4692.5,508.0,1793.1,3084.0,2796.0,13088.0,996.0,2247.0,2981.5,8741.0,906.0,1634.0,4539.25,694.0,1029.0,3724.0,0.0
20190924,4048.5,1996.0,6127.5,468.0,1584.2,2892.0,1954.0,14526.0,974.0,1673.0,2633.0,6338.0,856.0,1698.0,3094.25,816.0,1041.4,3326.0,0.0
20190925,4449.0,1707.0,5333.0,487.0,1321.1999999999998,3030.0,3005.0,9448.0,1181.0,1202.0,2546.0,5575.0,872.0,1709.0,4783.0,558.0,943.5,3536.0,0.0
20190926,4345.0,1668.0,7766.0,444.0,1911.2,2823.0,2845.0,9209.0,1154.0,1211.0,2586.0,5667.0,996.5,1550.0,4976.0,657.0,949.5,3771.0,0.0
20190927,4190.0,1874.0,6409.5,440.0,1693.0,2748.0,2534.0,10909.0,1242.0,1130.0,2652.0,6009.0,973.0,1522.0,3688.75,660.0,914.0,3839.0,0.0
20190928,3683.0,2009.0,4266.0,446.0,1410.0,2961.0,2834.0,11381.0,1158.0,1073.0,2907.5,6091.0,959.5,1658.0,2476.79,1022.0,1040.5,3743.0,0.0
20190929,,,,,,,,,,,,,,,,,,,0.0
